FeePaymentID,MembershipID,Date,Amount,Active
11297,1532,7/5/2017,700,1
11298,491,7/5/2017,1500,1
11299,5222,7/6/2017,600,1
11300,6063,7/6/2017,1400,1
11301,3385,7/6/2017,700,1
11302,3839,7/6/2017,600,1
11303,1675,7/6/2017,700,1
11304,5848,7/6/2017,700,1
11305,254,7/6/2017,700,1
11306,4399,7/6/2017,600,1
11307,5940,7/6/2017,700,1
11308,4845,7/6/2017,700,1
11309,1977,7/6/2017,700,1
11310,5724,7/6/2017,700,1
11311,2548,7/6/2017,700,1
11312,3619,7/8/2017,1500,1
11313,2425,7/6/2017,700,1
11314,2218,7/6/2017,700,1
11315,570,7/8/2017,1500,1
11316,5745,7/8/2017,1500,1
11317,6082,7/8/2017,1200,1
11318,2259,7/8/2017,700,1
11319,5577,7/8/2017,1500,1
11320,226,7/8/2017,700,1
11321,4505,7/8/2017,700,1
11322,5242,7/8/2017,700,1
11323,5567,7/8/2017,700,1
11324,4936,7/8/2017,600,1
11325,4361,7/8/2017,2000,1
11326,5118,7/8/2017,700,1
11327,1838,7/8/2017,700,1
11328,5980,7/8/2017,1500,1
11329,5981,7/8/2017,1500,1
11330,4462,7/8/2017,600,1
11331,1697,7/8/2017,700,1
11332,3823,7/8/2017,1500,1
11333,2945,7/8/2017,600,1
11334,3123,7/8/2017,1500,1
11335,2312,7/8/2017,1200,1
11336,4919,7/8/2017,700,1
11337,2172,7/8/2017,600,1
11338,6089,7/8/2017,600,1
11339,4227,7/8/2017,600,1
11340,3278,7/8/2017,600,1
11341,2687,7/8/2017,700,1
11342,4194,7/8/2017,700,1
11343,5725,7/8/2017,700,1
11344,2590,7/8/2017,700,1
11345,47,7/8/2017,700,1
11346,1736,7/9/2017,400,1
11347,5714,7/9/2017,1500,1
11348,5976,7/9/2017,1500,1
11349,2633,7/9/2017,1500,1
11350,3686,7/9/2017,1500,1
11351,68,7/9/2017,1500,1
11352,3359,7/9/2017,1500,1
11353,5874,7/9/2017,1500,1
11354,782,7/9/2017,700,1
11355,5730,7/9/2017,700,1
11356,2936,7/8/2017,700,1
11357,2443,7/9/2017,1500,1
11358,4681,7/9/2017,3000,1
11359,5718,7/9/2017,700,1
11360,1644,7/9/2017,600,1
11361,3724,7/9/2017,600,1
11362,5803,7/9/2017,700,1
11363,6055,7/9/2017,1200,1
11364,6114,7/9/2017,700,1
11365,6115,7/9/2017,700,1
11366,2787,7/9/2017,600,1
11367,15,7/9/2017,700,1
11368,389,7/9/2017,700,1
11369,388,7/9/2017,700,1
11370,4404,7/9/2017,700,1
11371,4795,7/9/2017,700,1
11372,3007,7/9/2017,1500,1
11373,486,7/9/2017,700,1
11374,1416,7/9/2017,600,1
11375,5896,7/9/2017,700,1
11376,5641,7/9/2017,700,1
11377,6054,7/9/2017,700,1
11378,4231,7/9/2017,700,1
11379,443,7/9/2017,700,1
11380,1746,7/10/2017,700,1
11381,5757,7/9/2017,700,1
11382,2662,7/10/2017,700,1
11383,2990,7/10/2017,700,1
11384,100,7/10/2017,1200,1
11385,100,7/10/2017,1500,1
11386,5770,7/10/2017,1500,1
11387,4925,7/10/2017,1500,1
11388,450,7/10/2017,600,1
11389,1447,7/10/2017,700,1
11390,5930,7/10/2017,700,1
11391,5929,7/10/2017,700,1
11392,1290,7/10/2017,700,1
11393,1723,7/10/2017,700,1
11394,5117,7/10/2017,700,1
11395,2733,7/10/2017,700,1
11396,2734,7/10/2017,700,1
11397,3180,7/10/2017,700,1
11398,5765,7/10/2017,600,1
11399,235,7/10/2017,600,1
11400,3936,7/10/2017,1000,1
11401,2056,7/10/2017,1500,1
11402,1994,7/10/2017,700,1
11403,900,7/10/2017,1500,1
11404,4487,7/10/2017,1500,1
11405,5356,7/10/2017,700,1
11406,4208,7/10/2017,700,1
11407,3827,7/10/2017,1500,1
11408,4988,7/10/2017,600,1
11409,5889,7/10/2017,700,1
11410,5984,7/10/2017,700,1
11411,1948,7/10/2017,700,1
11412,5859,7/10/2017,600,1
11413,860,7/10/2017,700,1
11414,4652,7/10/2017,500,1
11415,5646,7/11/2017,1500,1
11416,5645,7/11/2017,1500,1
11417,2598,7/11/2017,1500,1
11418,5588,7/11/2017,2500,1
11419,5083,7/11/2017,700,1
11420,3261,7/11/2017,700,1
11421,2183,7/11/2017,1500,1
11422,2061,7/11/2017,1200,1
11423,4819,7/11/2017,700,1
11424,5605,7/11/2017,500,1
11425,5314,7/11/2017,1500,1
11426,379,7/11/2017,700,1
11427,5431,7/11/2017,700,1
11428,3289,7/11/2017,700,1
11429,3918,7/11/2017,700,1
11430,6123,7/11/2017,600,1
11431,479,7/11/2017,700,1
11432,6001,7/12/2017,700,1
11433,4792,7/12/2017,1500,1
11434,5079,7/12/2017,700,1
11435,909,7/12/2017,700,1
11436,1546,7/12/2017,700,1
11437,3126,7/12/2017,700,1
11438,4537,7/12/2017,600,1
11439,6079,7/12/2017,700,1
11440,5509,7/12/2017,1500,1
11441,53,7/12/2017,700,1
11442,460,7/12/2017,700,1
11443,3785,7/12/2017,700,1
11444,4512,7/13/2017,1200,1
11445,2048,7/13/2017,600,1
11446,1300,7/13/2017,700,1
11447,1338,7/13/2017,1500,1
11448,1277,7/13/2017,700,1
11449,591,7/13/2017,700,1
11450,5899,7/13/2017,1500,1
11451,3790,7/13/2017,700,1
11452,4282,7/13/2017,700,1
11453,4023,7/13/2017,700,1
11454,2557,7/15/2017,1500,1
11455,4503,7/15/2017,600,1
11456,459,7/15/2017,700,1
11457,5675,7/15/2017,1200,1
11458,196,7/15/2017,700,1
11459,5649,7/15/2017,1200,1
11460,5852,7/15/2017,700,1
11461,5797,7/15/2017,1500,1
11462,5276,7/15/2017,1200,1
11463,5275,7/15/2017,1200,1
11464,19,7/15/2017,700,1
11465,652,7/15/2017,700,1
11466,525,7/15/2017,700,1
11467,5335,7/15/2017,600,1
11468,1239,7/15/2017,700,1
11469,3616,7/15/2017,700,1
11470,44,7/15/2017,700,1
11471,5378,7/15/2017,700,1
11472,1509,7/15/2017,1500,1
11473,5840,7/16/2017,1500,1
11474,107,7/16/2017,1500,1
11475,481,7/15/2017,600,1
11476,2469,7/16/2017,700,1
11477,2000,7/16/2017,700,1
11478,4342,7/16/2017,700,1
11479,4092,7/16/2017,1200,1
11480,5750,7/16/2017,700,1
11481,5,7/16/2017,700,1
11482,5364,7/16/2017,600,1
11483,382,7/16/2017,700,1
11484,586,7/16/2017,700,1
11485,2830,7/16/2017,700,1
11486,27,7/16/2017,500,1
11487,38,7/16/2017,700,1
11488,3777,7/17/2017,1500,1
11489,3468,7/17/2017,1500,1
11490,2468,7/17/2017,1500,1
11491,512,7/17/2017,700,1
11492,115,7/17/2017,700,1
11493,6011,7/17/2017,700,1
11494,1740,7/17/2017,700,1
11495,474,7/17/2017,700,1
11496,1386,7/17/2017,700,1
11497,3987,7/17/2017,1500,1
11498,5772,7/17/2017,700,1
11499,1091,7/17/2017,600,1
11500,6131,7/17/2017,700,1
11501,6056,7/17/2017,600,1
11502,2836,7/17/2017,700,1
11503,992,7/17/2017,700,1
11504,4953,7/17/2017,700,1
11505,351,7/18/2017,1500,1
11506,5928,7/18/2017,600,1
11507,2784,7/18/2017,1500,1
11508,2123,7/18/2017,700,1
11509,6112,7/18/2017,600,1
11510,6145,7/18/2017,1500,1
11511,2976,7/18/2017,700,1
11512,5597,7/19/2017,1500,1
11513,1816,7/19/2017,700,1
11514,5781,7/19/2017,700,1
11515,1558,7/19/2017,1200,1
11516,4159,7/19/2017,700,1
11517,3615,7/19/2017,600,1
11518,1323,7/18/2017,1500,1
11519,5767,7/19/2017,700,1
11520,5838,7/19/2017,700,1
11521,2481,7/19/2017,700,1
11522,1304,7/19/2017,700,1
11523,1303,7/19/2017,700,1
11524,1126,7/19/2017,600,1
11525,1718,7/20/2017,700,1
11526,3146,7/19/2017,700,1
11527,5647,7/20/2017,1500,1
11528,660,7/20/2017,2500,1
11529,5823,7/20/2017,1500,1
11530,4016,7/20/2017,600,1
11531,4014,7/20/2017,600,1
11532,6126,7/20/2017,700,1
11533,2779,7/22/2017,700,1
11534,543,7/22/2017,1500,1
11535,5487,7/22/2017,700,1
11536,2720,7/22/2017,700,1
11537,3774,7/22/2017,1000,1
11538,941,7/22/2017,1500,1
11539,2521,7/22/2017,600,1
11540,659,7/22/2017,700,1
11541,5306,7/22/2017,700,1
11542,1960,7/23/2017,600,1
11543,373,7/23/2017,700,1
11544,1944,7/23/2017,600,1
11545,5870,7/24/2017,700,1
11546,5377,7/24/2017,700,1
11547,39,7/24/2017,700,1
11548,4834,7/24/2017,700,1
11549,4833,7/24/2017,700,1
11550,5543,7/24/2017,1500,1
11551,2224,7/24/2017,700,1
11552,753,7/24/2017,700,1
11553,4576,7/24/2017,700,1
11554,2649,7/24/2017,700,1
11555,3323,7/25/2017,1500,1
11556,2115,7/25/2017,700,1
11557,4539,7/25/2017,1500,1
11558,2012,7/25/2017,700,1
11559,2762,7/25/2017,1500,1
11560,4554,7/25/2017,700,1
11561,1903,7/25/2017,700,1
11562,1657,7/25/2017,700,1
11563,4964,7/25/2017,1500,1
11564,412,7/25/2017,700,1
11565,3256,7/25/2017,500,1
11566,1515,7/24/2017,1000,1
11567,2904,7/26/2017,700,1
11568,1020,7/26/2017,1500,1
11569,3614,7/26/2017,700,1
11571,6053,7/27/2017,700,1
11572,4134,7/27/2017,700,1
11573,1081,7/27/2017,700,1
11574,971,7/29/2017,400,1
11575,575,7/29/2017,1500,1
11576,4268,7/29/2017,700,1
11577,1424,7/29/2017,700,1
11578,33,7/29/2017,700,1
11579,1138,7/29/2017,1500,1
11580,876,7/29/2017,700,1
11581,374,7/29/2017,700,1
11582,3291,7/29/2017,700,1
11583,2841,7/29/2017,700,1
11584,3879,7/30/2017,700,1
11585,791,7/30/2017,700,1
11586,6150,7/30/2017,1500,1
11587,5623,7/30/2017,1500,1
11588,5935,7/30/2017,1500,1
11589,5349,7/30/2017,700,1
11590,910,7/29/2017,700,1
11591,3055,7/30/2017,1500,1
11592,3226,7/30/2017,700,1
11593,630,7/30/2017,700,1
11594,734,7/31/2017,1500,1
11595,4221,7/31/2017,700,1
11596,5773,7/31/2017,600,1
11597,679,7/31/2017,600,1
11598,4250,7/31/2017,600,1
11599,3559,7/31/2017,700,1
11600,3695,8/1/2017,1500,1
11601,5012,8/1/2017,700,1
11602,1736,8/1/2017,400,1
11603,6153,8/1/2017,1500,1
11604,5594,8/1/2017,700,1
11605,928,8/1/2017,700,1
11606,6206,8/1/2017,1500,1
11607,4049,8/1/2017,700,1
11608,469,8/1/2017,600,1
11609,3672,8/1/2017,700,1
11610,3671,8/1/2017,700,1
11611,5553,8/1/2017,1500,1
11612,6161,8/1/2017,700,1
11613,6177,8/1/2017,700,1
11614,264,7/30/2017,700,1
11615,2352,8/1/2017,700,1
11616,5360,8/1/2017,700,1
11617,6064,8/1/2017,1500,1
11618,255,8/1/2017,600,1
11619,1940,8/1/2017,700,1
11620,258,8/1/2017,600,1
11621,4652,8/1/2017,500,1
11622,904,8/1/2017,700,1
11623,4220,8/1/2017,1500,1
11624,617,8/1/2017,700,1
11625,6182,8/1/2017,1500,1
11626,5469,8/2/2017,1500,1
11627,5913,8/2/2017,1500,1
11628,5327,8/2/2017,1500,1
11629,2932,8/2/2017,1500,1
11630,3837,8/2/2017,1500,1
11631,2389,8/2/2017,1500,1
11632,4993,8/2/2017,700,1
11633,4519,8/2/2017,1500,1
11634,5055,8/2/2017,700,1
11635,5424,8/2/2017,700,1
11636,5425,8/2/2017,1500,1
11637,1192,8/2/2017,1500,1
11638,461,8/2/2017,700,1
11639,1052,8/2/2017,700,1
11640,5940,8/2/2017,700,1
11641,4310,8/2/2017,600,1
11642,5812,8/2/2017,1500,1
11643,5316,8/2/2017,700,1
11644,2984,8/2/2017,500,1
11645,4187,8/2/2017,700,1
11646,3414,8/2/2017,700,1
11647,6215,8/2/2017,700,1
11648,4178,8/2/2017,700,1
11649,3354,8/2/2017,700,1
11650,5103,8/3/2017,1500,1
11651,635,8/3/2017,700,1
11652,5081,8/3/2017,700,1
11653,5008,8/3/2017,1500,1
11654,706,8/3/2017,1500,1
11655,5734,8/3/2017,700,1
11656,5733,8/3/2017,600,1
11657,808,8/3/2017,600,1
11658,527,8/3/2017,600,1
11659,5738,8/3/2017,600,1
11660,2937,8/3/2017,1500,1
11661,5705,8/3/2017,700,1
11662,2787,8/3/2017,700,1
11663,2126,8/3/2017,700,1
11664,5570,8/3/2017,700,1
11665,6049,8/3/2017,700,1
11666,1802,8/3/2017,700,1
11667,4718,8/5/2017,1500,1
11668,1845,8/5/2017,1500,1
11669,3816,8/3/2017,700,1
11671,4073,8/5/2017,700,1
11672,1725,8/5/2017,700,1
11673,4629,8/5/2017,1500,1
11674,5260,8/5/2017,1500,1
11675,1661,8/5/2017,700,1
11676,352,8/5/2017,700,1
11677,6171,8/5/2017,700,1
11678,5576,8/5/2017,700,1
11679,5556,8/5/2017,1500,1
11690,5229,8/5/2017,700,1
11691,1274,8/5/2017,600,1
11692,5918,8/5/2017,700,1
11693,6195,8/5/2017,700,1
11694,6194,8/5/2017,700,1
11695,1613,8/5/2017,700,1
11696,15,8/5/2017,700,1
11697,1483,8/5/2017,700,1
11698,5803,8/5/2017,700,1
11699,3027,8/5/2017,700,1
11700,3783,8/5/2017,1500,1
11701,98,8/6/2017,1500,1
11702,5560,8/6/2017,1500,1
11703,6184,8/6/2017,1500,1
11704,81,8/6/2017,1500,1
11705,5911,8/6/2017,1500,1
11706,6199,8/6/2017,1500,1
11707,5190,8/6/2017,1500,1
11708,6167,8/6/2017,1500,1
11709,351,8/6/2017,1500,1
11710,785,8/6/2017,600,1
11711,3389,8/6/2017,1500,1
11712,4504,8/6/2017,700,1
11713,5716,8/6/2017,700,1
11714,682,8/6/2017,700,1
11715,5394,8/6/2017,700,1
11716,2443,8/6/2017,1500,1
11717,3732,8/6/2017,1500,1
11718,6219,8/6/2017,700,1
11719,5931,8/6/2017,1500,1
11720,6213,8/6/2017,700,1
11721,6186,8/6/2017,700,1
11722,6175,8/6/2017,1500,1
11723,5500,8/6/2017,600,1
11724,4709,8/6/2017,700,1
11725,3400,8/6/2017,700,1
11726,826,8/7/2017,700,1
11727,3657,8/7/2017,700,1
11728,596,8/7/2017,700,1
11729,1447,8/7/2017,700,1
11730,6228,8/7/2017,700,1
11731,4374,8/7/2017,1500,1
11732,2696,8/7/2017,1200,1
11733,6164,8/7/2017,700,1
11734,4936,8/7/2017,600,1
11735,5202,8/7/2017,700,1
11736,251,8/7/2017,700,1
11737,582,8/7/2017,700,1
11738,4674,8/7/2017,700,1
11739,6216,8/7/2017,700,1
11740,491,8/7/2017,1500,1
11741,6232,8/7/2017,700,1
11742,3569,8/7/2017,1500,1
11743,5253,8/8/2017,700,1
11744,1646,8/8/2017,1500,1
11745,2548,8/7/2017,700,1
11746,5976,8/8/2017,1500,1
11747,6001,8/8/2017,700,1
11748,6157,8/8/2017,700,1
11749,5369,8/8/2017,700,1
11750,5949,8/8/2017,700,1
11751,4431,8/8/2017,700,1
11752,4151,8/8/2017,1500,1
11753,3927,8/8/2017,700,1
11754,6110,8/8/2017,700,1
11755,2373,8/8/2017,1500,1
11756,189,8/8/2017,700,1
11757,4395,8/8/2017,1500,1
11758,2951,8/8/2017,700,1
11759,3458,8/8/2017,700,1
11760,1571,8/8/2017,500,1
11761,5117,8/8/2017,700,1
11762,410,8/8/2017,600,1
11763,1216,8/8/2017,500,1
11764,5930,8/8/2017,700,1
11765,5929,8/8/2017,700,1
11766,6187,8/8/2017,700,1
11767,437,8/8/2017,700,1
11768,254,8/8/2017,700,1
11769,5643,8/8/2017,700,1
11770,6233,8/8/2017,700,1
11771,3798,8/8/2017,700,1
11772,436,8/9/2017,1500,1
11773,6201,8/9/2017,700,1
11774,2259,8/9/2017,700,1
11775,6096,8/9/2017,700,1
11776,6204,8/9/2017,700,1
11777,5014,8/9/2017,700,1
11778,2172,8/9/2017,700,1
11779,6043,8/9/2017,700,1
11780,5470,8/9/2017,1500,1
11781,2106,8/9/2017,1500,1
11782,1788,8/9/2017,1500,1
11783,6169,8/9/2017,1500,1
11784,4845,8/9/2017,700,1
11785,5314,8/9/2017,1500,1
11786,5725,8/9/2017,700,1
11787,3751,8/9/2017,700,1
11788,450,8/9/2017,700,1
11789,6293,8/10/2017,700,1
11790,2483,8/10/2017,600,1
11791,6275,8/10/2017,700,1
11792,6218,8/10/2017,1500,1
11793,6249,8/10/2017,1500,1
11794,3261,8/10/2017,700,1
11795,6287,8/10/2017,700,1
11796,4487,8/10/2017,1500,1
11797,5807,8/10/2017,1500,1
11798,4844,8/10/2017,1500,1
11799,5980,8/10/2017,1500,1
11800,5981,8/10/2017,1500,1
11801,6174,8/10/2017,700,1
11802,6214,8/10/2017,700,1
11803,333,8/10/2017,1500,1
11804,6055,8/10/2017,1500,1
11805,3299,8/10/2017,700,1
11806,1072,8/10/2017,700,1
11807,4068,8/10/2017,700,1
11808,2994,8/12/2017,700,1
11809,4703,8/12/2017,1500,1
11810,982,8/12/2017,1500,1
11811,1697,8/12/2017,700,1
11812,460,8/12/2017,700,1
11814,2742,8/12/2017,1500,1
11815,1871,8/12/2017,700,1
11816,4169,8/12/2017,700,1
11817,6246,8/12/2017,700,1
11818,3724,8/12/2017,700,1
11819,5441,8/12/2017,700,1
11820,614,8/12/2017,700,1
11821,5479,8/12/2017,700,1
11822,273,8/12/2017,700,1
11823,5696,8/12/2017,1500,1
11825,3418,8/12/2017,700,1
11826,1158,8/12/2017,700,1
11828,119,8/13/2017,700,1
11829,2233,8/13/2017,1500,1
11830,6115,8/13/2017,700,1
11831,6114,8/13/2017,700,1
11832,4985,8/13/2017,700,1
11833,4194,8/13/2017,700,1
11834,6054,8/13/2017,700,1
11835,562,8/13/2017,700,1
11836,47,8/15/2017,700,1
11837,5222,8/12/2017,600,1
11838,952,8/15/2017,1500,1
11839,2048,8/15/2017,700,1
11840,3270,8/15/2017,1500,1
11842,6304,8/15/2017,1500,1
11843,6306,8/15/2017,1500,1
11844,5881,8/15/2017,1500,1
11845,1723,8/15/2017,1500,1
11846,5606,8/15/2017,600,1
11847,5265,8/15/2017,700,1
11848,6307,8/15/2017,700,1
11849,1290,8/15/2017,700,1
11860,379,8/13/2017,700,1
11861,4231,8/13/2017,700,1
11862,1312,8/15/2017,700,1
11863,6090,8/15/2017,700,1
11864,5730,8/16/2017,700,1
11865,121,8/16/2017,700,1
11866,1300,8/16/2017,700,1
11867,1994,8/16/2017,700,1
11868,651,8/16/2017,1200,1
11869,591,8/16/2017,700,1
11870,525,8/16/2017,700,1
11871,3123,8/16/2017,1500,1
11872,5838,8/16/2017,700,1
11873,406,8/16/2017,500,1
11874,5641,8/16/2017,700,1
11875,782,8/16/2017,700,1
11876,423,8/16/2017,700,1
11877,1091,8/17/2017,700,1
11878,4462,8/17/2017,700,1
11879,3647,8/17/2017,700,1
11880,6235,8/17/2017,700,1
11881,249,8/17/2017,700,1
11882,899,8/17/2017,1500,1
11883,5848,8/17/2017,700,1
11884,19,8/17/2017,700,1
11885,948,8/17/2017,700,1
11886,640,8/17/2017,500,1
11887,1214,8/17/2017,700,1
11888,5709,8/17/2017,700,1
11889,5675,8/19/2017,1500,1
11890,3874,8/19/2017,700,1
11891,6269,8/19/2017,700,1
11892,196,8/19/2017,700,1
11893,6011,8/19/2017,700,1
11894,613,8/19/2017,700,1
11895,5797,8/19/2017,1500,1
11896,4092,8/19/2017,1500,1
11897,6284,8/19/2017,1500,1
11898,3450,8/19/2017,700,1
11899,3918,8/19/2017,700,1
11900,2590,8/19/2017,700,1
11901,659,8/19/2017,700,1
11902,1416,8/7/2017,700,1
11903,5249,8/19/2017,700,1
11904,1466,8/19/2017,700,1
11905,2087,8/20/2017,1500,1
11906,6261,8/20/2017,1500,1
11907,3686,8/20/2017,1500,1
11908,4518,8/20/2017,1500,1
11909,6259,8/20/2017,1500,1
11910,6273,8/20/2017,1500,1
11911,5414,8/20/2017,1500,1
11912,5645,8/20/2017,1500,1
11913,5646,8/20/2017,1500,1
11914,2633,8/20/2017,1500,1
11915,6258,8/20/2017,1500,1
11916,5587,8/20/2017,1500,1
11917,767,8/20/2017,1500,1
11918,6227,8/20/2017,1500,1
11919,5976,8/20/2017,1500,1
11920,5745,8/20/2017,1500,1
11921,1248,8/20/2017,1500,1
11922,5823,8/20/2017,1500,1
11923,1816,8/20/2017,700,1
11924,4282,8/20/2017,700,1
11925,5487,8/20/2017,700,1
11926,389,8/20/2017,700,1
11927,388,8/20/2017,700,1
11928,3790,8/20/2017,700,1
11929,4528,8/20/2017,600,1
11930,5509,8/20/2017,1500,1
11931,5306,8/20/2017,700,1
11932,4208,8/20/2017,700,1
11933,689,8/21/2017,1500,1
11934,1748,8/20/2017,700,1
11935,1746,8/21/2017,700,1
11936,5852,8/21/2017,700,1
11937,180,8/21/2017,700,1
11938,5967,8/21/2017,1200,1
11939,1972,8/21/2017,700,1
11940,2836,8/21/2017,700,1
11941,1239,8/21/2017,700,1
11942,6318,8/21/2017,700,1
11943,512,8/21/2017,700,1
11944,992,8/22/2017,700,1
11945,5052,8/22/2017,700,1
11946,2376,8/22/2017,700,1
11947,5765,8/22/2017,700,1
11948,1977,8/22/2017,700,1
11949,4447,8/22/2017,700,1
11950,2303,8/22/2017,700,1
11951,6289,8/22/2017,700,1
11952,382,8/22/2017,700,1
11953,2542,8/22/2017,700,1
11954,6330,8/23/2017,1500,1
11955,6337,8/23/2017,1500,1
11956,6342,8/23/2017,1500,1
11957,660,8/23/2017,1500,1
11958,6321,8/23/2017,1500,1
11959,6331,8/23/2017,1500,1
11960,1739,8/23/2017,700,1
11961,5079,8/23/2017,700,1
11962,6352,8/23/2017,700,1
11963,3203,8/23/2017,700,1
11964,3204,8/23/2017,600,1
11965,5870,8/23/2017,500,1
11966,448,8/23/2017,700,1
11967,5886,8/23/2017,700,1
11968,6112,8/24/2017,600,1
11969,2468,8/24/2017,1500,1
11970,5543,8/24/2017,1500,1
11971,900,8/24/2017,1500,1
11972,373,8/24/2017,700,1
11973,1172,8/26/2017,700,1
11974,6130,8/26/2017,1500,1
11975,4014,8/26/2017,600,1
11976,1944,8/26/2017,600,1
11977,3131,8/26/2017,700,1
11978,401,8/26/2017,700,1
11979,2861,8/26/2017,600,1
11980,3464,8/27/2017,700,1
11981,5567,8/27/2017,700,1
11982,1944,8/26/2017,600,1
11983,6049,8/26/2017,700,1
11984,2076,8/28/2017,2500,1
11985,5377,8/28/2017,700,1
11986,838,8/28/2017,1500,1
11987,6378,8/28/2017,1500,1
11988,996,8/28/2017,700,1
11989,354,8/29/2017,700,1
11990,787,8/29/2017,500,1
11991,4554,8/29/2017,700,1
11992,1785,8/30/2017,700,1
11993,876,8/30/2017,700,1
11994,496,8/30/2017,600,1
11995,6064,8/30/2017,1500,1
11996,5103,8/31/2017,1500,1
11997,6346,8/31/2017,700,1
11998,4993,9/5/2017,700,1
11999,543,9/5/2017,1500,1
12000,5055,9/5/2017,700,1
12001,6153,9/5/2017,1500,1
12002,459,9/5/2017,700,1
12003,5630,9/5/2017,700,1
12004,5008,9/5/2017,1500,1
12005,904,9/5/2017,700,1
12006,5662,9/5/2017,700,1
12007,5340,9/5/2017,600,1
12008,3792,9/5/2017,700,1
12009,1216,9/5/2017,500,1
12010,3615,9/5/2017,700,1
12011,6263,9/5/2017,1500,1
12012,941,9/5/2017,1500,1
12013,3414,9/5/2017,700,1
12014,2115,9/5/2017,700,1
12015,2984,9/5/2017,500,1
12016,3027,9/5/2017,700,1
12017,3569,9/6/2017,1500,1
12018,5226,9/6/2017,1500,1
12019,2978,9/6/2017,700,1
12020,5425,9/6/2017,1500,1
12021,5424,9/6/2017,700,1
12022,121,9/6/2017,700,1
12023,3956,9/6/2017,700,1
12024,4075,9/6/2017,700,1
12025,5242,9/6/2017,700,1
12026,6163,9/6/2017,1500,1
12027,3178,9/6/2017,600,1
12028,1849,9/6/2017,600,1
12029,5354,9/6/2017,600,1
12030,3988,9/6/2017,600,1
12031,4044,9/6/2017,700,1
12032,5899,9/6/2017,1500,1
12033,5229,9/6/2017,700,1
12034,1917,9/6/2017,700,1
12035,4532,9/6/2017,700,1
12036,418,9/6/2017,500,1
12037,2721,9/6/2017,1500,1
12038,4652,9/6/2017,600,1
12039,5538,9/6/2017,1500,1
12040,4220,9/6/2017,1500,1
12041,1201,9/6/2017,1500,1
12042,4221,9/6/2017,700,1
12043,4505,9/6/2017,700,1
12044,4147,9/7/2017,700,1
12045,5394,9/7/2017,700,1
12046,3657,9/7/2017,700,1
12047,4187,9/7/2017,700,1
12048,1285,9/7/2017,700,1
12049,6220,9/7/2017,700,1
12050,6359,9/7/2017,700,1
12051,3291,9/7/2017,700,1
12052,2224,9/7/2017,700,1
12053,491,9/7/2017,1500,1
12054,5570,9/7/2017,700,1
12055,2126,9/7/2017,700,1
12056,1416,9/7/2017,700,1
12057,2580,9/7/2017,1500,1
12058,251,9/7/2017,700,1
12059,42,9/7/2017,700,1
12060,1001,9/7/2017,700,1
12061,3418,9/7/2017,700,1
12062,6018,9/7/2017,600,1
12063,4760,9/9/2017,700,1
12064,5913,9/9/2017,1500,1
12065,5327,9/9/2017,1500,1
12066,98,9/9/2017,1500,1
12067,5976,9/9/2017,1500,1
12068,6344,9/9/2017,1500,1
12069,1702,9/9/2017,700,1
12070,4681,9/9/2017,3000,1
12071,4240,9/9/2017,600,1
12072,592,9/9/2017,700,1
12073,1363,9/9/2017,700,1
12074,115,9/9/2017,700,1
12075,4551,9/9/2017,700,1
12076,1571,9/9/2017,700,1
12077,1802,9/9/2017,700,1
12078,1081,9/9/2017,700,1
12079,1447,9/9/2017,700,1
12080,6186,9/9/2017,700,1
12081,6187,9/9/2017,700,1
12082,6459,9/9/2017,700,1
12083,4506,9/9/2017,700,1
12084,6219,9/9/2017,700,1
12085,5086,9/9/2017,700,1
12086,3751,9/9/2017,700,1
12087,6175,9/9/2017,1500,1
12088,6096,9/9/2017,700,1
12089,1357,9/9/2017,1200,1
12090,2072,9/9/2017,600,1
12091,3589,9/9/2017,1500,1
12092,6463,9/9/2017,700,1
12093,469,9/9/2017,700,1
12094,4460,9/9/2017,600,1
12095,5981,9/9/2017,1500,1
12096,5980,9/9/2017,1500,1
12097,5812,9/9/2017,1500,1
12098,3389,9/9/2017,1500,1
12099,3055,9/9/2017,1500,1
12100,189,9/9/2017,700,1
12101,6460,9/9/2017,700,1
12102,6446,9/9/2017,700,1
12103,437,9/9/2017,600,1
12104,33,9/9/2017,700,1
12105,2172,9/9/2017,700,1
12106,6214,9/9/2017,700,1
12107,748,9/9/2017,700,1
12108,664,9/9/2017,600,1
12109,637,9/9/2017,700,1
12110,264,9/9/2017,700,1
12111,2521,9/9/2017,600,1
12112,860,9/9/2017,700,1
12113,4194,9/9/2017,700,1
12114,2251,9/9/2017,700,1
12115,372,9/9/2017,700,1
12116,3816,9/9/2017,700,1
12117,5469,9/10/2017,1500,1
12118,1722,9/10/2017,700,1
12119,5556,9/10/2017,1500,1
12120,4073,9/10/2017,700,1
12121,1725,9/10/2017,700,1
12122,3587,9/10/2017,700,1
12123,3724,9/10/2017,700,1
12124,6171,9/10/2017,700,1
12125,2183,9/10/2017,1500,1
12126,3722,9/9/2017,600,1
12127,1338,9/10/2017,1500,1
12128,3419,9/10/2017,500,1
12129,5720,9/10/2017,700,1
12130,234,9/10/2017,1500,1
12131,6440,9/10/2017,1500,1
12132,4674,9/10/2017,700,1
12133,2424,9/10/2017,600,1
12134,45,9/10/2017,600,1
12135,1589,9/10/2017,700,1
12136,1627,9/10/2017,700,1
12137,2005,9/10/2017,700,1
12138,5643,9/10/2017,700,1
12139,5893,9/10/2017,700,1
